ID,review,label,,
315,esko bahduri nashanay bazi ma mahrat kah rd ay ha aur insani jan ka itna bara risk ni lana chaheya gharor to khuda ko bi pasand ni ha dakh k afsos huwa agar nasha chok jata to?,2,,
316,Ly hahaha. Sath e abu p ilzaam ,2,,
317,Tu laakh chale ri gori tham tham k& Film Gumnaam ke is geet ke bad aik aur maqbool tareen geet Iqbal Bano ki awaaz se jawidaan hua,1,,
318,Sir Farhad ka paper bs na puchOo... ,2,,
319,"Mukhtasir dauraniye ki cricket mein Shahid Afridi ki aalmi maqboliyat ka aik sabot guzishta dino us waqt saamne aaya, jab Bangladesh premier league mein sab se barhi boli inhi ke liye di gai",1,,
320,Saray morning shows bann honay chahiye,2,,
321,Allah Meri behan ko ulad ata kary Ameen,1,,
322,billo g ap sohni bohat h,1,,
323,Desigen nahi soch badly,1,,
324,Tumari nai ho sakti .... tum marti bhot ho .. shadi k baad b maar do gi,2,,
325,Or thora sa samjh lo siyasat phir baat karo,2,,
326,Parhy likhy jahil* ,2,,
327,khamoosh warna tm bhi is fitny sy bach na pao gy 😂,2,,
328,Allah nazia KO jannat ka allaw muqaam atta farmaey,1,,
329,asar wazeefay k sath insan k yaqeen me bhi hota hai,1,,
330,lanat you dont have proper batsman thats the issue,2,,
331,ameen han sana no extravagence,1,,
332,Maa sadko,1,,
333,In ki shuru ke salon ki gaeyki tasawwuf ke peyghamat se bharpor rahi,1,,
334,Great,1,,
335,ALLAH karay mjy b yakeen oar dehaan vali tasbeeh naseeb ho jayay jo idr parhain oar udr asar hoHazrat duaown ke darkhawst hai kch masail hain aafiyat k saath hal ho jayain oar amaal ka yakeen oar pabandi naseeb ho jayay,1,,
336,Ye wohi bat hogai k shareef wo jise mauqa nahi mila :p :D,2,,
337,Haron choti gari waly side hoja lolz,2,,
338,Allah pak ap ko lambi aur barkat wali zindgi atta farmay. Ameen summa Ameen,1,,
339,Wah behtareen ho buhoth khub Haseen or Nayab ho,1,,
340,Lanat is kanjar py,2,,
341,Shahbaz Sharif nay dhai saal kay doran aqraba perwari aur sifarish kay khilaf bhi numaya karkardagi dekhaya,1,,
342,kitni dafa assambly main 5 saal main gae jo awam k bill pas karnay ki baat kar rahe ho,2,,
343,"pointer pointer hota hai usko jitna marzi dereference kro kch ni hota :3

pagal pagal hota hai usko or jitna marzi pagal kro kch ni hota :D",2,,
344,Khail ka talent un mein shooru se hi maujood tha aur achchey khelaryon mein shoomar keye jate they,1,,
345,Ghar ko aag lagay gee ghar k charaag say.,2,,
346,Banda kahay sir pe rakh kar naacho sarak ko ley kar jo Nawaz Sharif ne banai hai,2,,
347,Allah sab ki duain qabol farmain,1,,
348, Ghulam Ishaq Khan jabri retirement ke bad Peshwar mein gosh nashen ho gaye ow do saal musalsal bemar rahe,2,,
349,Sae khel gya bc ,2,,
350,Hahahahahahahahaha chalo chalo naiki aur pooch pooch 😂😂,1,,
351,Nice episode.Good job done by Samina ahmed and Tabish.Or acting b bht good ki sub ny.Bilo anti ny to game e change kr di sari. And DJ b sporting role play kr raha h 4 Jia and Arsal.And Jamal Khan ki gherat jag gye h.Hahahaha,1,,
352,uncle wo namaz prh raha ha ,1,,
353,Immidiatly kick out Aqib javed. He is a big fraud.,2,,
354,Murshid da dedar bahoo sanu lakh croran hajjan,1,,
355, Lekin ab lag raha hai ke jamat e islami ke 75 sala Ameer Maulana Mutee ur Rehman Nizami samait aik darjan se zaiyd aeham siyasi karkuno ko phansi ki saza suna kar Bangladesh ko danista taur par tabahi ki janib dhakela ja raha hai,2,,
356,Pila kr zehr Vo hans k boly ,2,,
357,Bardasht Buzdili Nahi Balkyn Bardasht Zindagi Ki Aik Aham Aosol Hein,1,,
358," Jarihana andaaz se khelne wale khiladi to duniya mein beshumar hain, magar Afridi ki baat he kuch aur hai",1,,
359,Motuuu mjhe bhi bhej mai bhi jag luga,1,,
360,Ye hammari khush nasebi ha k hum ko peer Saab ki rahnumai mili Allah paak peer Saab ko darazi e umer bilkhair ata kry (ameen),1,,
361,"Question : Ghar walon ki taraf se beron e mulk hone wale tournaments mein shirkat ke hawale se kitni support hai?Nasir Iqbal : Is waqat to tamam tar support ghar walon ki taraf se hi hai, won a sirf hum par mehnat kar rahe",1,,
362,"Masajid aur imam bargahon mein namaziyon par goliyan, bomb hamla waghairah qatal o gharat ki inteha kar di jati hai, jis par Inayat Hussain Bhatti ne barwaqat qayam e aman ke leye aik jamat banai jis ka naam Almi aman conference rakha gaya",1,,
363,Kya baat hey Hazrat Hakeem Sahab key,1,,
364,Is doran bhi khubsorat kaam kiya,1,,
365,hahahha,2,,
366,"Agar yeh kaha jae ke Wasim Akram un logon ke liye hausle ki misaal hain, jo apni bemari ki wajah se mayoos ho jate hain, to ghalat na hoga",1,,
367,"sir hm naliq log ghro main aram kr rahy hain. ap baqi logo k comments parh kr phir ghusa karin. ap batain bajat pesh hony sy pehly up-gradation k case ko bilcul highlight nhi kia gia, go. Govt. ny phir bhi nhi krna tha. ap logo ny salaries barwany k liy zore lagaya hakoomat ny nhi barai hamin ap logo sy gila nhi hai. laken tamam maslo ko km is km highlight to karin.",2,,
368,Unho ne to parhaya pr humy na Aya,2,,
369,yar Arsal ko zyada pyar dekhaya hai jiya ke sath in 2 episode mai aur woh jiya abhi bhi Shery ke sath ha.phele kinza Irritate karti thi ab shery karta hai.Arsal ki Acting5 Star hai..,1,,
370,Kitna acha bhai hai kehta me daant kha lun ga ap tension na lo,1,,
371,In ki maujodgi se hamesha mukhalif team par aik khauff sa taari rehta hai,1,,
372,Meri to zindgi in py Qurban,1,,
373, hain tu bhtt per najany kahan agwa hogaye  mention ur friends ,2,,
374,Sana Butt Should i tag your mama? 😂,1,,
375, Donon sathi zakhmi bhi the aur Lalak Jan ka bayan bazo goli lagne se nakarah ho chuka tha,2,,
376,What about peshawer metro cost?when you point finger to others three of your fingers were being pointed towards you.What about billion tree tsunami and mines in kpk which are being leased to Jahangir tareen and Asad umar and senate election which Imran himself confessed that pti MPAs were sold.,1,,
377,Uni pohanch kr badshah salamat ko maloom huwa k SENTEC kal hai aur aap circuit designing ki team k leader bhi hain.,1,,
378,"Meine yehee Maximus ki HID do baar pehlay khareedi hui hain, aur kasam se, dono ka experience bohat hee acha tha. Bohat tez aur mazedar HIDs theen yeh aur aisi tez HID lights to meine dekhee bhee nai pehlay.

Choaty se gaoun se taluq hai mera, yaha jo bhee hID hotee hain, 400 watt ki keh kar bechte hain , lekin hotee kuch 20 watt ki hain, lekin yeh maximus ki waqai mein 200 watt ki lagtee hai kiunkay bohat bright hai yeh. Mera car modification ka kaam hai aur meray customers ko yeh HID bohat pasand hai. mashaAllah se thoray se customers ne request kee hai inko yehee wali HID chayiey.

Sath mein 6 maheenay ki warranty bhee hai, jo meine inko dee hui hai aur unki taraf se bhee kissi tarhan ki complain nai ayee. 6000 lumen hain ismein tou light kuch zyada hee blinding aur tez hai aur issi light ka hee sahee maza hai jab road pe lekay ghumein :D
",1,,
379,Kal Banks Me Public Dealing Nahi Hogi ,2,,
380,Buahaa Ap ho  kitni mar khaty mujhse,2,,
381,mera aik vote is aunty ko or dosra gourmey wli aunty ko ,2,,
382,PTI 2018 MEIN WIN KAR TI HEY TU SHAH MEHMOOD QURESHI PM BANIEN GE.,2,,
383,"Agarcha in ki kuch films ko nakami ka bhi saamna karna parha hai, lekin is se Sylvester Stallone ke career par 2 asar nahi parha",1,,
384,Pimple hain face par phr wo neshan chor jate hain uska kuch,2,,
385,Haha sakth londa hai yeai bol raha hoon,2,,
386,Bilquis Edhi ki karkardagi ka dairah is qadar wasi hai ke mukhtasir alfaz mein jis ka ahata mumkin nahi.,1,,
387,Har muqable mein hissa lene ke bad har athlete ko aik doctor dekhne aata tha aur usse check karta tha jab ke dosri saholaten is ke elawa thein,1,,
388,Yarrrrrrrrrrrrr tm log sath kia krta.... Mari shkl dakhty khud b asa dant nikal nikal kr logon ki chuglyan krta,2,,
389,Pump sirf hot horaha hai lakin moter nhi chal rahi,2,,
390,Tera yh hal haina jbi tu rdy na hoe ,1,,
391,kyun ke wo aksar tezi se ghomti hui balls se apni nakaam bating ki talafi kar lete hain,2,,
392,Q K Shakhs To Mar Jata Hy Par Shakhsiat Hamesha Zinda Rehti Hy ,1,,
393,meri taraf se bohat shukriya.. :p,1,,
394,Kuta insan khuda barbad kare is ko,2,,
395,bht acha hai product,1,,
396,aunty ko mri trf se thanku bol dena with kissy,1,,
397,Ye itni khubsurat masjid kha h,1,,
398,"Isi film ko bad mein Italian Stallion ke naam se release kiya gaya, jis ne bohat maqboliyat hasil ki",1,,
399,ya Allah rihai naseeb farma ameen,1,,
400,Haseen dost abtuo raat bhi achi khasi ho chali hay,1,,
401,App tehreek e Pakistan ke sar garam rukun rahe,1,,
402,London tu Imran khan bhi jata hy bacho sy aur purani bivi sy milnye,2,,
403,r sath gossips b krtay Han ....always ready for this 😅😅,2,,
404,Dhoka ha ye site plx mat Len ink products fraud ha sarasur,2,,
405,aap sarkon pe reh ke khush hu..,2,,
406,Ban sahir lodhi show,2,,
407,Mukhtalif Jamato Ki Janib Se Rangers K Haq Me Muzahire ,1,,
408,han mai bandari to bandar,2,,
409,"Mein iski fabric aur fitting se kaafi mutmaeen hoon kiunkay jitna comfortable is ka fabric hai, uska double impact user per parhta hai. Bilkul aik body shaper ki tarhan kaam karta hai aur slim fitting wali shirts ba-asani pehn sakta hoon ab :)",1,,
410,Jab audience aik artist ko apne saamne stage par tann tanha�?Urdu aur English adab ke shey paron ko parhte hue sunte hain to in par kaif o masti ka aisa aalam taari ho jata hai Jis ki lazzat se wo pehle na aashna the,1,,
411,Kute ka bacha ghaddar harami haqani,2,,
412,"Ghar janib dari se dekha jaye to mazi mein Pakistan mein insani hoqoq ki sorat e haal qabill e tariff nahi rahi, insani hoqoq ki pamali ki sorat mein khawateen ziyadah mutasir hoein",2,,
413,ye ramadan ka special drama hai Eid ke Dosre din tak khatam hojai ga...mujhe bhi buhat pasand hai,1,,
414,N League + PPP + Fazlul Rehman + Anp + Mqm + Jamat e Islami K Supporter sy Request Ha Is Post Ko Share Kary Warna Dramy Band Kary,2,,
415,ke mera khayal hai ke khuwateen ko shikayatein karna band kar dena chahiye.,2,,
416,Is ke bachay Phir is ko lanat dain gy ,2,,
417,Jani imran vote lena k liya ya logoon ko dekhana k liya kaam nahin karta wo aysa kaam karta ha jis main end of the day mulk ka koi faida ho aur isi main mulk ka faida ha,1,,
418,Bohat umda ,1,,
419,apni missal pesh karta hunk e agar beron e mulk hone wale shirkat ke leye mujhe sirf tickets bhi mil jayein to main bohat jald ranking behtar karte howae top ten khilariyon mein aasakta hun,1,,
420,Bohot tiet drmae hai yarbohot maza aya aur kia title song hai..... Miss raju rocket drama.....,1,,
421,Allah salamat rakay ap ko deen ki hidmat kartay howay ameen,1,,
422,"Main rozana inhi kapron mein hota hun, albata joton ke mamle mein meri makhsos pasand hai, wo aramdah hun aur mere peeron ke size se kuch bare hun, jahan tak jeans ki baat hai main ne phichle panch saalon se koi jeans nahi kharidi",1,,
423,Main ne ye 2 kharidi thi bazar se 50 ki aik aur takreeban 2 saal chali phir gum gai lekin daraz pe bohot ziada qeemat hai thats y ratin it low????,2,,
424,Bilkul Meri Trahha M m he Usy Bhi Log Moj Masti K Bad Tanha Chor Jaty Hain,2,,
425,ALLAH ka inaam hei orat ko buhat bardash de hei ...,1,,
426,"Is ke bawajood na sirf yeh ke inho ne apne khel ko mutassir nahi hone diya, bal ke wo apni fitness barqarar rakh kar amlan diabetes ko ab tak shikast dete aa rahe hain",1,,
427,Ab Sirf Rs 1949 Mahana per hasil karein wo bhee WARRANTY ka sath ,1,,
428,abhi tou bht zulm sehna hai :'),2,,
429,Torkham se Karachi tak truck drivers ka safar un ki awaaz ke sath hota hai,1,,
430,Lemon ki smell ati ha. Acha perfume ha. 21-2200 ma mil jata ha market se. Lekin oud al Junaid is price ma kafi acha ha is se.,1,,
431,purana coat nai tha?,2,,
432,koi nae ye rakh lega apne pas tu bus khush reh ,1,,
433,Achha krti ho,1,,
434, Footh path par apni zindagi ka akhtamam kiya,2,,
435,to gussy main kapre e mujhe de ti thi k ja ab mujhe wapas mat karna :D,2,,
436,Main n y daraz.pk s lya tha 4 days k bad or y sandisk ka original sdcard hai speed bhi ala hai or 100% original or box packed tha ise main use kr rha hun kafi ala hai is ki write or read speed sd cards s ziada hai is ki sub s achi bat k y mobile ki performance ko tez kr deta hai main n samsung ki website s pocha tha original sdcard k bare main lekn pakistan main original card samsung k nhi ate kiunke samsung k hr card pr read or write speed lki honi chahhye jo nhi lkhi hoti or agr card ki packing k oper u3 likha hai to card pr bhi u3 hi likha hona chahye jo k nhi lkha hota or microsdhc k oper tm ka logo hona chahye jo k nhi hota,1,,
437,Hahaha thank you g ,1,,
438,Aunty itna kiun machal rahi hain,2,,
439,apni makhsoos tarz mein tarannum se parhi aur logon ne in ke har misrey ka sath diya,1,,
440,Mera bs chaly to isse drama se hi bahar kr dun churail kahin ki,2,,
441,Mera Roza hai :-D Or main roza rakh k jhoot nae bolta :v :v :V :V :V :V :V,1,,
442,Teesra Toot Ke Karli gud nite ,2,,
443,MashaAllah,1,,
444, 1948 mein karachi mein Peoples Party ki bunyad Bacha Khan ne rakhi lakin iss se pashter ke iss nauzaidah jamat ka dhancah khara hota June 1948 mein griftar ker liye gaye,2,,
445,imran khan is the best and the great leader zindabad imran khan is the gud person,1,,
446,"Mini screen ke junior artist se le kar global icon banne tak unhon ne har shobe mein shuhrat aur kamyabi hasil ki, chahe wo koi stage show ho ya film, press conference ho ya kisi benul qawami university mein ki jane wali taqrir",1,,
447,Ghotki Dharki Main Functional League Kay Hamiyon Say Jhagra Azad Umeedwar Janbahaq,2,,
448,"Intehai sharmnak video,",2,,
449,Hahah wai I owe a special thankyou party to uncle n aunty then 😜,1,,
450,Haha pgl choty bhaie wali zyada faidy m hoty sb set hoa va milta jithani g 😂,1,,
451,Aap ki bayan se dil taza ho jata hai?Allah aap ko umar darazi farmaye....aamin,1,,
452,Nahaney Per Pabandi Aid ,2,,
453,Asooloon p soda na krna ... Pakistani idaron ki mazboobi aur khushhaali ki illamat hay. Self made qanoon poori qoam ki barbadi hy. Theme k baad thesis mn hero ka name batain. Pakarmy in each field/ task winner,1,,
454, November 1986 mein Newzi Land ke Roos Norman ne woh karnama anjam deya jis mein guzashta panch sal sey bzayada arsa mein har aik nakam raha tha Norman kai martaba Jahangir sey shikast kha rahe they lakin 1986 ke world open final mein Squash ki dunia ka azeem tareen khelari zair ho hi gaya,1,,
455,Terian tak ky adavaan my Mureed ho gia,1,,
456,Taqreb mein Inayat Hussain Bhatti ne Naat parhi Baba Ji A Chishti ne phechan leya ke ye nojawan apne awaz ke sehar se soz o gudaz ke lashkar se insani qlab o izhan ko musakhar kar sakta hai aur unhon ne Inayat Hussain Bhatti ko apni film “Phere�?mein gana gane ke leye kaha,1,,
457,Sachi khabees orat tu...!,2,,
458,Ac baat nh h tum badal gaye ho,2,,
459,Log kitne behas hai sub dhek dekh j jarahe hain,2,,
460,Road he dikhai dety hain is awam ko ab banda kya khy bat phr wo he ha. ,2,,
461,ro chora ro,2,,
462,Hahhahhahah 😂😂,2,,
463,Unhein England mein hone wale London Open aur Malaysia mein hone wale Royal Cup ka title jeetne ka ezaz bhi hasil hai,1,,
464,itne pyar se kahe g to koi pilaye ga b nhi 😂😂😂,2,,
465,Teri battery lakho saal chale ,1,,
466,Lanat musharf per,2,,
467,Har waqt giley shikwey karne walon se mujhe koi hamdardi nahi.,2,,
468,PM Ki Hidayat K Bawajood Kai Elaaqo Me Awam Doosri Sehree Bhi Andheray Me Kerne Pr Majboor ,2,,
469,Bohat se khush haal afraad ne 7 - 8 saal ke bachon ko gharelo mulazim rakha hua hai.,2,,
470,6 mahene bad jab mujhe qanon ke shube mein amli tor par ane ki ijazat mil gayi to January 1963 mein meri enrolment hoi aur is ke bad main ne phir kabhi palat kar nahi dekha.,1,,
471,Mery liye be khas dua,1,,
472,salam hazrat sahab duao mai yad rakhye ga,1,,
473,Jis ka in ke zehan par kafi bura asar parha aur agle he saal inho ne taleem ko kher bad keh diya  us waqt wo high school ke talib e ilm the,2,,
474,Yahan bohat mutmaiyn hon,1,,
475,Peshawar walon ka to jeena haram kar dya hai without planning metro banany jarhy ho . Un k 7 hamara kya kam kpk k liye ap ny kya keya . Apna ghar smbhala nhi jata to dosro ko point out na kry wo apny amal ky jawab deh hain ap apny amal k. Allah sb ko hidayat dy. Ameen,2,,
476,Allah hamain tasbih khany me ana nasib ho Ameen,1,,
477, Vespa scoter se CID ke head quarter mein Prado par aane wale Chaudhry Aslam ne zindagi ke bohat se nasheeb o faraz dekhe,1,,
478,Shah Faisal Clny No 3 Me Safai K Naqis Intizamat Sewerage Ka Pani Kai Maah Se Sarko Per Khara Hai Shehri Govt Ka Amla Gayab Hai,2,,
479,Razia Sheer Khan: Main Pakistan ki international athlete Shazia Khan se bohat mutasir hun,1,,
480,pta nai nwaz zrdari bhutto sbko india kyn itne pasand hein rehte pakistan m khate pakistan ka baki sb india ka,2,,
481,"Pedal bag main dal kr, Khuwaar Sahab ne mazeed khuwaar honay Samad sahab k ghar janay ki thani.",2,,
482,"�EEE€�EEE Jab Muhammad Hasan Askari ne ye shikayat ki ke Urdu nasar ka fun zawal pazeer hai aur koi achi zuban nahi likh raha to main ne unhe Ibn-e-Safi ki jasoosi Dunya ka aik novel parhne ko diya, is ke bad wo har maah pochte the",1,,
483,Plz is kit ko koi Bhi order mat karna bhot gahtiya cheez ha na quality achi ha or na hi use or ya chalti bhi nahi ha,2,,
484,Doorian sab mita du bhaie,1,,
485,K Electric Hukkam Shehrion Per Rehem Karen ,2,,
486,wase b azaan ab ho ri hai :/,1,,
487,buht achi bat kahi he,1,,
488,"Art films mien acting ke aaghaz par Farooq Sheikh ko Satya Jeet Rai, Muzaffar Ali, Rishikesh Mukherjee aur Ketan Mehta jaise kohna mushq directors ke saath kaam karne ka mauqa mila",1,,
489, ”Allama Shabbir Ahmed Usmani ne aap ko �?Saif ul Millat �?ka laqab aur Hussain Shaheed Seharwardi ne Allama Raghib Ahsan ko �?Pakistan ki tank force �?kakhitaab diya tha,1,,
490,1983 ta 1992 All Pakistan Newa Paper Assosiation (APNS) ne bhetareen column nigar award deya,1,,
491,video choro bs bachi check kro b.c :D,2,,
492,Behtareen quality awesome print super love ,1,,
493,ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,2,,
494,Lekin Haqeeqat ye bhi hai ke in ki ghazlon ka sarmaya kafi hai aur Hafeez Jullandhuri khud ko ghazal go kehalwana pasand karte the,1,,
495,Jis Ne Asar Ki Namaz Tark Ki UsKi Rozi Se Barkat Khatm KrDi Jati He ,2,,
496,Aafia tujhe Allah salamat rakain,1,,
497,Astagfirullah halat mazeed bigar gaen hain :p  bhai kch Karen :p,2,,
498,NA 154 Me Zimni Intikhab Se Qabal PML N Ko Dhachka N League K Sabiq Ticket Holders Mian Aslam or Hassan Mehmood Shah PTI Me Shamil ,1,,
499,"Main ne ab Tvko mustaqil taur par apna lia hai, yahan jitney ache roles kar raha hon, wo meri zehni taskeen ke liye kafi hain",1,,
500,Yeh to lol ho gya bay,2,,
501,UMMAT ZINDA LAASH BAN GAYI HAI HUM SAB APNI BARI KA INTEZAR KAR RAHEIN HAIN.,2,,
502,.aur isss jaisay actorz aur aa gaye tuo pakistan ky dramas hit hoo jain gaye.....,1,,
503,Oh khudda ka khof kr bhai,2,,
504,Dua ki darkhawast ki jati hy,1,,
505,mood thik ho gaya mera ap bhi krlo ,1,,
506,Jab depp 15 baras ke hue to in ke waldain ke mabein alehdgi ho gai,2,,
507,North Karachi Zareena Colony Me Firing 1 Shaks Janbahaq ,2,,
508,Dua ki guzarish ha,1,,
509,Iqbal aur Faiz ke bad Qabool-e-Aam ka jo darja faraz ko hasil hua wo Urdu shairi mein aur kisi ko nasib nahi hua,1,,
